name,year,nationality,width,height,mean_hue,mean_saturation,mean_brightness
self-portrait,1790,French,1576,1963,0.2801514480552971,0.2412490190760431,0.4811171840287482
self-portrait,1790,French,557,716,0.1262033170640483,0.49506131033044937,0.2046577846006561
self-portrait,1790,French,521,650,0.19587997500162846,0.2629653027345623,0.2741201367598567
self-portrait,1790,French,519,800,0.5795656838482145,0.4089593420546255,0.3999776531036306
self-portrait,1790,French,600,446,0.1981389597796688,0.11291558020329427,0.318193206131481
self-portrait,1790,French,306,413,0.0,0.0,0.4570284167727133
self-portrait,1790,French,1111,1367,0.08231505316909124,0.5117765851473567,0.36602405195121684
self-portrait,1824,French,2742,3293,0.07567762261139087,0.589599249863289,0.27161410261573526
self-portrait,1824,French,1865,2376,0.11679863965518701,0.9384786239854445,0.23150252901369975
self-portrait,1824,French,1332,1575,0.4580062316995592,0.320540388539588,0.4018536856183916
self-portrait,1824,French,512,650,0.10190599675634303,0.5486025767719587,0.2809301824095023
self-portrait,1824,French,487,599,0.2539558016614348,0.6705211024272086,0.28580345858335243
self-portrait,1824,French,306,385,0.2292851055401555,0.5262761308167644,0.20236492457945746
self-portrait,1824,French,1576,1963,0.2801514480552971,0.2412490190760431,0.4811171840287482
self-portrait,1824,French,557,716,0.1262033170640483,0.49506131033044937,0.2046577846006561
self-portrait,1824,French,521,650,0.19587997500162846,0.2629653027345623,0.2741201367598567
self-portrait,1824,French,519,800,0.5795656838482145,0.4089593420546255,0.3999776531036306
self-portrait,1824,French,600,446,0.1981389597796688,0.11291558020329427,0.318193206131481
self-portrait,1824,French,306,413,0.0,0.0,0.4570284167727133
self-portrait,1824,French,1111,1367,0.08231505316909124,0.5117765851473567,0.36602405195121684
self-portrait,,French,2742,3293,0.07567762261139087,0.589599249863289,0.27161410261573526
self-portrait,,French,1865,2376,0.11679863965518701,0.9384786239854445,0.23150252901369975
self-portrait,,French,1332,1575,0.4580062316995592,0.320540388539588,0.4018536856183916
self-portrait,,French,512,650,0.10190599675634303,0.5486025767719587,0.2809301824095023
self-portrait,,French,487,599,0.2539558016614348,0.6705211024272086,0.28580345858335243
self-portrait,,French,306,385,0.2292851055401555,0.5262761308167644,0.20236492457945746
self-portrait,,French,1576,1963,0.2801514480552971,0.2412490190760431,0.4811171840287482
self-portrait,,French,557,716,0.1262033170640483,0.49506131033044937,0.2046577846006561
self-portrait,,French,521,650,0.19587997500162846,0.2629653027345623,0.2741201367598567
self-portrait,,French,519,800,0.5795656838482145,0.4089593420546255,0.3999776531036306
self-portrait,,French,600,446,0.1981389597796688,0.11291558020329427,0.318193206131481
self-portrait,,French,306,413,0.0,0.0,0.4570284167727133
self-portrait,,French,1111,1367,0.08231505316909124,0.5117765851473567,0.36602405195121684
self-portrait,1855,French,2742,3293,0.07567762261139087,0.589599249863289,0.27161410261573526
self-portrait,1855,French,1865,2376,0.11679863965518701,0.9384786239854445,0.23150252901369975
self-portrait,1855,French,1332,1575,0.4580062316995592,0.320540388539588,0.4018536856183916
self-portrait,1855,French,512,650,0.10190599675634303,0.5486025767719587,0.2809301824095023
self-portrait,1855,French,487,599,0.2539558016614348,0.6705211024272086,0.28580345858335243
self-portrait,1855,French,306,385,0.2292851055401555,0.5262761308167644,0.20236492457945746
self-portrait,1855,French,1576,1963,0.2801514480552971,0.2412490190760431,0.4811171840287482
self-portrait,1855,French,557,716,0.1262033170640483,0.49506131033044937,0.2046577846006561
self-portrait,1855,French,521,650,0.19587997500162846,0.2629653027345623,0.2741201367598567
self-portrait,1855,French,519,800,0.5795656838482145,0.4089593420546255,0.3999776531036306
self-portrait,1855,French,600,446,0.1981389597796688,0.11291558020329427,0.318193206131481
self-portrait,1855,French,306,413,0.0,0.0,0.4570284167727133
self-portrait,1855,French,1111,1367,0.08231505316909124,0.5117765851473567,0.36602405195121684
self-portrait,1853,French,2742,3293,0.07567762261139087,0.589599249863289,0.27161410261573526
self-portrait,1853,French,1865,2376,0.11679863965518701,0.9384786239854445,0.23150252901369975
self-portrait,1853,French,1332,1575,0.4580062316995592,0.320540388539588,0.4018536856183916
self-portrait,1853,French,512,650,0.10190599675634303,0.5486025767719587,0.2809301824095023
self-portrait,1853,French,487,599,0.2539558016614348,0.6705211024272086,0.28580345858335243
self-portrait,1853,French,306,385,0.2292851055401555,0.5262761308167644,0.20236492457945746
self-portrait,1853,French,1576,1963,0.2801514480552971,0.2412490190760431,0.4811171840287482
self-portrait,1853,French,557,716,0.1262033170640483,0.49506131033044937,0.2046577846006561
self-portrait,1853,French,521,650,0.19587997500162846,0.2629653027345623,0.2741201367598567
self-portrait,1853,French,519,800,0.5795656838482145,0.4089593420546255,0.3999776531036306
self-portrait,1853,French,600,446,0.1981389597796688,0.11291558020329427,0.318193206131481
self-portrait,1853,French,306,413,0.0,0.0,0.4570284167727133
self-portrait,1853,French,1111,1367,0.08231505316909124,0.5117765851473567,0.36602405195121684
self-portrait,1858,French,2742,3293,0.07567762261139087,0.589599249863289,0.27161410261573526
self-portrait,1858,French,1865,2376,0.11679863965518701,0.9384786239854445,0.23150252901369975
self-portrait,1858,French,1332,1575,0.4580062316995592,0.320540388539588,0.4018536856183916
self-portrait,1858,French,512,650,0.10190599675634303,0.5486025767719587,0.2809301824095023
self-portrait,1858,French,487,599,0.2539558016614348,0.6705211024272086,0.28580345858335243
self-portrait,1858,French,306,385,0.2292851055401555,0.5262761308167644,0.20236492457945746
self-portrait,1858,French,1576,1963,0.2801514480552971,0.2412490190760431,0.4811171840287482
self-portrait,1858,French,557,716,0.1262033170640483,0.49506131033044937,0.2046577846006561
self-portrait,1858,French,521,650,0.19587997500162846,0.2629653027345623,0.2741201367598567
self-portrait,1858,French,519,800,0.5795656838482145,0.4089593420546255,0.3999776531036306
self-portrait,1858,French,600,446,0.1981389597796688,0.11291558020329427,0.318193206131481
self-portrait,1858,French,306,413,0.0,0.0,0.4570284167727133
self-portrait,1858,French,1111,1367,0.08231505316909124,0.5117765851473567,0.36602405195121684
self-portrait,1859,French,2742,3293,0.07567762261139087,0.589599249863289,0.27161410261573526
self-portrait,1859,French,1865,2376,0.11679863965518701,0.9384786239854445,0.23150252901369975
self-portrait,1859,French,1332,1575,0.4580062316995592,0.320540388539588,0.4018536856183916
self-portrait,1859,French,512,650,0.10190599675634303,0.5486025767719587,0.2809301824095023
self-portrait,1859,French,487,599,0.2539558016614348,0.6705211024272086,0.28580345858335243
self-portrait,1859,French,306,385,0.2292851055401555,0.5262761308167644,0.20236492457945746
self-portrait,1859,French,1576,1963,0.2801514480552971,0.2412490190760431,0.4811171840287482
self-portrait,1859,French,557,716,0.1262033170640483,0.49506131033044937,0.2046577846006561
self-portrait,1859,French,521,650,0.19587997500162846,0.2629653027345623,0.2741201367598567
self-portrait,1859,French,519,800,0.5795656838482145,0.4089593420546255,0.3999776531036306
self-portrait,1859,French,600,446,0.1981389597796688,0.11291558020329427,0.318193206131481
self-portrait,1859,French,306,413,0.0,0.0,0.4570284167727133
self-portrait,1859,French,1111,1367,0.08231505316909124,0.5117765851473567,0.36602405195121684
self-portrait,1860,French,2742,3293,0.07567762261139087,0.589599249863289,0.27161410261573526
self-portrait,1860,French,1865,2376,0.11679863965518701,0.9384786239854445,0.23150252901369975
self-portrait,1860,French,1332,1575,0.4580062316995592,0.320540388539588,0.4018536856183916
self-portrait,1860,French,512,650,0.10190599675634303,0.5486025767719587,0.2809301824095023
self-portrait,1860,French,487,599,0.2539558016614348,0.6705211024272086,0.28580345858335243
self-portrait,1860,French,306,385,0.2292851055401555,0.5262761308167644,0.20236492457945746
self-portrait,1860,French,1576,1963,0.2801514480552971,0.2412490190760431,0.4811171840287482
self-portrait,1860,French,557,716,0.1262033170640483,0.49506131033044937,0.2046577846006561
self-portrait,1860,French,521,650,0.19587997500162846,0.2629653027345623,0.2741201367598567
self-portrait,1860,French,519,800,0.5795656838482145,0.4089593420546255,0.3999776531036306
self-portrait,1860,French,600,446,0.1981389597796688,0.11291558020329427,0.318193206131481
self-portrait,1860,French,306,413,0.0,0.0,0.4570284167727133
self-portrait,1860,French,1111,1367,0.08231505316909124,0.5117765851473567,0.36602405195121684
self-portrait,1861,French,2742,3293,0.07567762261139087,0.589599249863289,0.27161410261573526
self-portrait,1861,French,1865,2376,0.11679863965518701,0.9384786239854445,0.23150252901369975
self-portrait,1861,French,1332,1575,0.4580062316995592,0.320540388539588,0.4018536856183916
self-portrait,1861,French,512,650,0.10190599675634303,0.5486025767719587,0.2809301824095023
self-portrait,1861,French,487,599,0.2539558016614348,0.6705211024272086,0.28580345858335243
self-portrait,1861,French,306,385,0.2292851055401555,0.5262761308167644,0.20236492457945746
self-portrait,1861,French,1576,1963,0.2801514480552971,0.2412490190760431,0.4811171840287482
self-portrait,1861,French,557,716,0.1262033170640483,0.49506131033044937,0.2046577846006561
self-portrait,1861,French,521,650,0.19587997500162846,0.2629653027345623,0.2741201367598567
self-portrait,1861,French,519,800,0.5795656838482145,0.4089593420546255,0.3999776531036306
self-portrait,1861,French,600,446,0.1981389597796688,0.11291558020329427,0.318193206131481
self-portrait,1861,French,306,413,0.0,0.0,0.4570284167727133
self-portrait,1861,French,1111,1367,0.08231505316909124,0.5117765851473567,0.36602405195121684
self-portrait,,French,2742,3293,0.07567762261139087,0.589599249863289,0.27161410261573526
self-portrait,,French,1865,2376,0.11679863965518701,0.9384786239854445,0.23150252901369975
self-portrait,,French,1332,1575,0.4580062316995592,0.320540388539588,0.4018536856183916
self-portrait,,French,512,650,0.10190599675634303,0.5486025767719587,0.2809301824095023
self-portrait,,French,487,599,0.2539558016614348,0.6705211024272086,0.28580345858335243
self-portrait,,French,306,385,0.2292851055401555,0.5262761308167644,0.20236492457945746
self-portrait,,French,1576,1963,0.2801514480552971,0.2412490190760431,0.4811171840287482
self-portrait,,French,557,716,0.1262033170640483,0.49506131033044937,0.2046577846006561
self-portrait,,French,521,650,0.19587997500162846,0.2629653027345623,0.2741201367598567
self-portrait,,French,519,800,0.5795656838482145,0.4089593420546255,0.3999776531036306
self-portrait,,French,600,446,0.1981389597796688,0.11291558020329427,0.318193206131481
self-portrait,,French,306,413,0.0,0.0,0.4570284167727133
self-portrait,,French,1111,1367,0.08231505316909124,0.5117765851473567,0.36602405195121684
self-portrait,1895,French,2742,3293,0.07567762261139087,0.589599249863289,0.27161410261573526
self-portrait,1895,French,1865,2376,0.11679863965518701,0.9384786239854445,0.23150252901369975
self-portrait,1895,French,1332,1575,0.4580062316995592,0.320540388539588,0.4018536856183916
self-portrait,1895,French,512,650,0.10190599675634303,0.5486025767719587,0.2809301824095023
self-portrait,1895,French,487,599,0.2539558016614348,0.6705211024272086,0.28580345858335243
self-portrait,1895,French,306,385,0.2292851055401555,0.5262761308167644,0.20236492457945746
self-portrait,1895,French,1576,1963,0.2801514480552971,0.2412490190760431,0.4811171840287482
self-portrait,1895,French,557,716,0.1262033170640483,0.49506131033044937,0.2046577846006561
self-portrait,1895,French,521,650,0.19587997500162846,0.2629653027345623,0.2741201367598567
self-portrait,1895,French,519,800,0.5795656838482145,0.4089593420546255,0.3999776531036306
self-portrait,1895,French,600,446,0.1981389597796688,0.11291558020329427,0.318193206131481
self-portrait,1895,French,306,413,0.0,0.0,0.4570284167727133
self-portrait,1895,French,1111,1367,0.08231505316909124,0.5117765851473567,0.36602405195121684
self-portrait,,French,2742,3293,0.07567762261139087,0.589599249863289,0.27161410261573526
self-portrait,,French,1865,2376,0.11679863965518701,0.9384786239854445,0.23150252901369975
self-portrait,,French,1332,1575,0.4580062316995592,0.320540388539588,0.4018536856183916
self-portrait,,French,512,650,0.10190599675634303,0.5486025767719587,0.2809301824095023
self-portrait,,French,487,599,0.2539558016614348,0.6705211024272086,0.28580345858335243
self-portrait,,French,306,385,0.2292851055401555,0.5262761308167644,0.20236492457945746
self-portrait,,French,1576,1963,0.2801514480552971,0.2412490190760431,0.4811171840287482
self-portrait,,French,557,716,0.1262033170640483,0.49506131033044937,0.2046577846006561
self-portrait,,French,521,650,0.19587997500162846,0.2629653027345623,0.2741201367598567
self-portrait,,French,519,800,0.5795656838482145,0.4089593420546255,0.3999776531036306
self-portrait,,French,600,446,0.1981389597796688,0.11291558020329427,0.318193206131481
self-portrait,,French,306,413,0.0,0.0,0.4570284167727133
self-portrait,,French,1111,1367,0.08231505316909124,0.5117765851473567,0.36602405195121684
self-portrait,,French,2742,3293,0.07567762261139087,0.589599249863289,0.27161410261573526
self-portrait,,French,1865,2376,0.11679863965518701,0.9384786239854445,0.23150252901369975
self-portrait,,French,1332,1575,0.4580062316995592,0.320540388539588,0.4018536856183916
self-portrait,,French,512,650,0.10190599675634303,0.5486025767719587,0.2809301824095023
self-portrait,,French,487,599,0.2539558016614348,0.6705211024272086,0.28580345858335243
self-portrait,,French,306,385,0.2292851055401555,0.5262761308167644,0.20236492457945746
self-portrait,,French,1576,1963,0.2801514480552971,0.2412490190760431,0.4811171840287482
self-portrait,,French,557,716,0.1262033170640483,0.49506131033044937,0.2046577846006561
self-portrait,,French,521,650,0.19587997500162846,0.2629653027345623,0.2741201367598567
self-portrait,,French,519,800,0.5795656838482145,0.4089593420546255,0.3999776531036306
self-portrait,,French,600,446,0.1981389597796688,0.11291558020329427,0.318193206131481
self-portrait,,French,306,413,0.0,0.0,0.4570284167727133
self-portrait,,French,1111,1367,0.08231505316909124,0.5117765851473567,0.36602405195121684
self-portrait,1895,French,2742,3293,0.07567762261139087,0.589599249863289,0.27161410261573526
self-portrait,1895,French,1865,2376,0.11679863965518701,0.9384786239854445,0.23150252901369975
self-portrait,1895,French,1332,1575,0.4580062316995592,0.320540388539588,0.4018536856183916
self-portrait,1895,French,512,650,0.10190599675634303,0.5486025767719587,0.2809301824095023
self-portrait,1895,French,487,599,0.2539558016614348,0.6705211024272086,0.28580345858335243
self-portrait,1895,French,306,385,0.2292851055401555,0.5262761308167644,0.20236492457945746
self-portrait,1895,French,1576,1963,0.2801514480552971,0.2412490190760431,0.4811171840287482
self-portrait,1895,French,557,716,0.1262033170640483,0.49506131033044937,0.2046577846006561
self-portrait,1895,French,521,650,0.19587997500162846,0.2629653027345623,0.2741201367598567
self-portrait,1895,French,519,800,0.5795656838482145,0.4089593420546255,0.3999776531036306
self-portrait,1895,French,600,446,0.1981389597796688,0.11291558020329427,0.318193206131481
